,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
7143,This time it was to meet a friend.,1,1,0,0,0,0,0,1
7144,He was stood up but still enjoyed himself.,1,0,0,1,0,0,0,0
7145,Zack was always picking on his younger brother Josh.,1,0,1,1,1,1,1,1
7146,One day Josh got tired of being bullied.,0,0,0,0,1,1,1,1
7147,Josh hauled off and hit Zack square in the nose.,0,0,1,1,1,1,1,1
7148,Zack had blood everywhere.,0,0,1,1,1,1,1,1
7149,Zack has learned not to pick on his younger brother.,1,1,1,1,1,1,0,0
7150,"Kim wanted to throw up her food, but worried it was too late.",0,0,1,1,1,1,1,1
7151,She had tried to use a toothbrush and failed.,0,0,1,1,1,1,1,1
7152,She found a bottle of ipecac in the medicine cabinet.,0,0,1,1,1,1,0,1
7153,After reading the label she chickened out.,0,0,1,1,1,1,1,1
7154,David decided he wanted to learn to whistle.,0,0,0,0,0,0,0,1
7155,He grabbed several books.,1,1,0,0,0,0,0,1
7156,He read all of the points and tips he could find.,1,1,0,0,0,0,0,1
7157,"Finally, he decided to practice until he could get it right.",0,0,0,0,0,0,0,1
7158,David can now whistle any tune almost perfectly.,1,1,0,0,0,0,0,0
7159,Fred wanted to get more exercise.,1,0,0,0,1,0,0,1
7160,So he decided to walk to his local grocery store instead of drive.,1,1,0,0,0,0,0,0
7161,But he couldn't believe how tiring it was to carry groceries.,0,0,1,1,1,1,1,1
7162,And he ended up calling a cab.,1,0,0,1,0,0,0,1
7163,Fred tried to set better exercise goals the next time.,1,0,0,1,0,1,0,1
7164,Chris was preparing to buy a new cell phone.,1,1,0,1,0,0,0,1
7165,His old phone was a flip phone.,1,1,0,1,0,0,0,1
7166,He really liked the flip phone.,1,1,0,0,0,0,0,1
7167,He browsed many smart phones.,1,0,1,0,0,0,0,1
7168,He decided to get another flip phone.,1,1,0,1,0,0,0,1
7169,Tom thought he was an amazing chess player.,1,1,0,0,0,0,0,0
7170,He always beat everyone he played.,1,1,0,0,0,0,0,1
7171,One day he challenged his dad to a game of chess.,1,1,0,0,0,0,0,1
7172,His dad beat him three games in a row.,0,0,0,1,1,0,1,0
7173,Tom was both amazed and humbled at his dad.,1,1,0,1,0,0,0,0
7174,Alison hates turtles.,0,0,1,0,0,1,1,1
7175,Allison's class went on a field trip to a zoo.,1,0,1,0,1,1,0,1
7176,They saw many turtles.,0,0,1,0,0,1,1,0
7177,Alison almost threw up from looking at the turtles.,0,0,0,1,0,1,0,1
7178,She was very glad when they left the zoo.,1,1,0,0,0,1,0,1
7179,Kim was preparing to go to a gala that night.,1,1,0,0,0,0,0,1
7180,She had the choice of two dresses and couldn't choose.,0,0,0,1,0,0,0,1
7181,She picked one at random and put it on.,1,0,0,1,0,0,0,1
7182,"When she arrived at the gala, the host was wearing the same dress.",1,0,0,1,0,0,1,0
7183,They smiled at each other congratulating their good taste.,1,1,0,1,0,0,0,1
7184,Max always used to say he wanted to be a pilot.,0,1,0,0,0,0,0,1
7185,He spent his whole childhood saying that!,1,0,0,0,0,0,0,1
7186,But that was because he loved a game called Pilot Wars.,1,1,0,1,0,0,0,1
7187,"As he grew, he pinpointed his interest.",1,1,1,1,1,1,1,1
7188,"He decided to design video games, not pilot ships!",1,1,0,1,0,0,0,1
7189,All she did was cook at home.,0,0,1,0,1,1,1,0
7190,"Soon, she got a bright idea.",1,1,0,1,0,0,0,1
7191,She started cooking and selling plates.,1,1,0,1,0,0,0,1
7192,She saved her money and bought her own food truck.,1,1,0,1,0,0,0,1
7193,Jill was at the zoo.,1,1,0,1,0,0,0,1
7194,"Suddenly, she noticed that her earring had come out.",0,0,0,1,1,0,1,1
7195,She looked all over for it.,0,0,1,0,1,0,0,0
7196,She was convinced that it was gone.,0,0,1,1,1,0,1,1
7197,"Luckily, someone spotted it on the ground.",1,1,0,1,0,0,0,1
7198,Michelle had always worn the same outdated style her whole life.,1,1,0,0,0,0,0,0
7199,It was time for a drastic change for her hair.,1,1,1,1,0,0,0,1
7200,She went off to the salon to try something new.,1,1,1,1,0,0,0,1
7201,"When she was done with her hair, she was shocked.",1,1,0,1,0,0,0,1
7202,She looked absolutely beautiful.,1,0,0,1,0,0,0,0
7203,Tom applied for a movie.,1,1,0,0,0,0,0,1
7204,He was chosen to be an extra.,1,1,0,1,0,0,0,1
7205,Tom wanted to stand out.,1,1,1,1,0,0,0,1
7206,He kept acting up in the background.,0,0,0,1,0,0,1,1
7207,Tom was fired from the set.,0,0,1,1,1,1,1,0
7208,My friends decided to visit me.,1,0,0,0,0,0,0,0
7209,My mom handed a platter of cookies to them.,1,1,0,1,0,0,0,1
7210,Timmy caught an allergic reaction after taking a bite of a cookie.,0,0,1,1,1,0,0,0
7211,I quickly took him to the hospital.,0,0,1,1,1,1,0,1
7212,The physician was able to stop the allergic reaction.,1,0,1,0,1,0,0,0
7213,Flora had a child that she adored.,1,1,0,1,0,0,0,1
7214,Flora was an alcoholic so she lost custody.,0,0,1,1,1,1,1,1
7215,She really wanted to see her child.,0,0,1,0,1,1,1,1
7216,She decided to go pick her child up.,0,1,1,0,1,0,0,1
7217,Flora kidnapped the child.,0,0,1,1,1,1,1,1
7218,Alan played in the trumpet section for the Christmas parade.,1,1,0,0,0,0,0,0
7219,It was so cold as he marched down Main Street that his valves froze.,0,0,1,1,1,1,1,1
7220,He didn't have any idea what to do so he started twirling his trumpet.,1,1,1,1,0,0,0,1
7221,Before long the whole section was doing that too.,1,0,0,1,0,0,0,1
7222,Daniel was excited to get a remote control boat for his birthday.,1,1,0,1,0,0,0,1
7223,He asked his dad to drive him to the lake to try it out.,1,1,0,1,0,0,0,1
7224,When they got to the lake it was pretty windy.,1,0,0,0,0,0,0,1
7225,Daniel's dad told him it would be a good idea not to take the boat out.,1,1,0,1,1,1,1,1
7226,Daniel agreed but he was still very excited to have the boat.,1,1,0,1,0,0,0,1
7227,Sheena had always wanted to be a boxer.,1,1,0,0,0,0,0,1
7228,"She trained daily, for many years.",1,1,0,0,0,0,0,1
7229,"Finally, the day came when she could get in the ring.",1,1,1,0,0,0,0,1
7230,"She held her own for many rounds, eliciting much applause.",1,1,0,1,0,0,0,1
7231,"Paralyzed now from the waist down, she regrets the wasted time.",0,0,1,0,1,1,1,0
7232,Jill wanted to go skating.,1,1,0,0,0,0,0,1
7233,She did not want to go alone.,0,0,1,0,1,0,0,1
7234,Her sister offered to go with her.,1,1,0,0,0,0,0,1
7235,Jill was so thrilled.,1,1,0,1,0,0,0,1
7236,They both went to the skate park together.,1,1,0,1,0,0,0,1
7237,Gina had applied for a number of part time jobs.,0,0,1,0,1,1,1,1
7238,She had one interview.,1,0,1,0,0,0,0,1
7239,She had never heard back from them.,0,0,1,1,1,1,0,1
7240,Her savings were dwindling quickly.,0,0,1,1,1,1,1,1
7241,She was beginning to worry.,0,0,1,1,1,1,1,1
7242,I liked soda.,0,0,0,0,0,0,0,0
7243,My doctor said I needed to limit my soda intake.,0,0,0,1,1,1,1,0
7244,I refused to listen.,1,0,0,1,0,0,0,1
7245,"Eventually, I developed diabetes.",0,0,1,1,1,1,1,1
7246,I wished I had listened to my doctor's advice.,0,0,1,1,1,1,1,0
7247,Grandma had forgotten to pick up the noodles for pasta.,0,0,0,1,1,1,1,1
7248,Her grandson offered to go pick them up for her.,1,1,0,0,0,0,0,1
7249,Her grandson went and picked up noodles from the store.,1,1,0,0,0,0,0,0
7250,Grandma was able to finish cooking for the entire family!,1,1,0,1,0,0,0,1
7251,I chewed my pen at my desk.,0,0,1,1,0,1,0,1
7252,I accidentally got ink on my lips.,0,0,0,1,0,0,1,0
7253,My friend told me my face was dirty.,0,0,0,1,1,1,1,0
7254,I went to the bathroom to wash the ink off.,0,0,1,1,1,1,1,1
7255,It was an embarrassing experience.,0,0,1,1,1,0,0,1
7256,Tom moved into a house that was very old.,0,0,1,1,1,1,1,1
7257,"He had to update everything inside, especially the rug.",1,1,0,1,1,1,1,1
7258,"Tom yanked up the old shag rug, piece by piece.",0,0,1,0,1,0,1,0
7259,All the dust that kicked up made him cough.,0,0,0,1,0,1,1,0
7260,After taking a fresh air break he finished pulling the rug.,1,1,0,1,0,0,0,1
7261,A young couple went on a walk together at dusk.,1,1,0,0,0,0,0,0
7262,The sun was setting as they approached a trail heading home.,1,0,0,0,0,0,0,0
7263,The trail took them through dark woods.,0,0,1,0,0,0,0,1
7264,Suddenly they heard a noise in the brush and jumped out of their skin!,0,0,1,1,0,0,0,0
7265,Luckily it was just a deer and nothing dangerous!,1,0,0,1,0,0,0,1
7266,Cindy had a guy friend.,1,1,0,1,0,0,0,1
7267,He had a girlfriend but always wanted to hang out with her.,1,0,0,0,0,0,0,0
7268,Cindy started to have feelings for him.,1,0,1,1,1,0,0,1
7269,He was over one day and kissed Cindy.,1,1,1,1,1,1,1,1
7270,The guy never told his girlfriend he cheated.,0,0,1,1,1,1,0,1
7271,Mike wanted to propose to Krissy.,1,0,0,0,0,0,0,1
7272,He decided to take her out to a romantic dinner.,1,1,1,1,0,0,0,1
7273,He ordered fancy champagne and a steak dinner.,1,1,0,1,0,0,0,1
7274,At the end of the night he took out the ring and proposed.,1,1,0,1,0,0,0,1
7275,Krissy said yes and now they are planning their wedding.,1,1,0,1,0,0,0,1
7276,Jasmine always wanted to be a Broadway star.,1,1,0,0,0,0,0,1
7277,She practiced singing and dancing every day.,1,1,0,0,0,0,0,1
7278,"One day, she finally got to audition for a big show.",1,0,1,1,0,0,0,1
7279,Jasmine didn't get a part in the show.,0,0,1,1,1,1,1,1
7280,She learned that you can't always get what you want.,0,0,0,1,1,0,0,1
7281,Wally had been trained to work with sea life.,1,1,0,0,0,0,0,1
7282,"One day, he was asked to work with seals, sea lions and walruses.",1,1,0,1,0,0,0,1
7283,He found that he enjoyed that a lot.,1,1,0,1,0,0,0,1
7284,He eventually transferred so he could work with Walruses every day.,1,0,0,0,0,0,0,1
7285,Jim was really hungry.,1,1,0,0,1,0,0,1
7286,But he only wanted to eat pasta.,0,1,0,0,0,0,0,1
7287,So he searched for an Italian restaurant.,1,1,1,1,1,1,1,1
7288,But it was over 10 miles away.,0,0,0,1,1,0,0,1
7289,"Halfway there, he decided to just get a hamburger.",0,0,0,0,1,0,1,0
7290,Everyday it was a hassle to manage.,0,0,0,0,1,1,1,1
7291,Finally Kelly got it straightened.,1,1,0,0,0,0,0,1
7292,It looked amazing.,1,1,0,1,0,0,0,1
7293,She would never have it curly again.,1,1,0,1,0,0,0,1
7294,Dina was too tired to walk.,0,0,1,1,1,1,1,0
7295,She got a motorized scooter to shop at the grocery store.,0,0,0,0,1,0,0,0
7296,She wheeled around the store and gathered her items.,1,1,0,1,0,0,0,1
7297,She checked out and started to leave.,1,0,0,0,0,0,0,0
7298,Her scooter died in the parking lot!,0,0,1,1,1,0,1,1
7299,Gina backed her car down the icy hill.,0,0,1,1,0,0,0,1
7300,She went back till the hill leveled out then sped up.,0,0,1,0,1,1,1,1
7301,She wasn't sure if she should stop at the top of the hill.,0,0,1,1,1,0,0,1
7302,But a car was approaching so she stopped.,1,1,1,0,0,0,0,1
7303,And was stuck once again.,0,0,1,1,1,1,1,0
7304,I remember when i was in first grade we were assigned to read.,1,0,1,1,0,0,0,1
7305,I am the fifth student to read and i can't read that much.,1,0,0,0,1,1,0,0
7306,What i did was i memorized what my classmate is reading.,1,0,0,0,0,0,0,1
7307,When it's my turn my teacher caught me memorizing it.,0,0,1,1,1,1,0,1
7308,Because i'm still reading even he stops pointing what to read.,0,0,1,1,1,1,0,1
7309,Tony is a very hard worker.,1,0,0,0,0,0,0,0
7310,His favorite thing to do was driving the big tractor.,1,1,0,0,0,0,0,1
7311,There were many more chores he did but the tractor was what he loved.,1,1,0,0,0,0,0,1
7312,He knew the farm would be his one day in the future.,1,1,0,0,0,0,0,1
7313,"He did not tell his father, who was strict.",0,0,1,1,1,1,1,1
7314,He waited for his mother to come out of the shower to help him.,0,0,1,1,0,1,1,1
7315,Vivian set out on a long car ride.,1,1,0,0,0,0,0,1
7316,She had books and a crossword puzzle.,0,0,0,0,0,0,0,1
7317,She also brought a pillow and blanket.,1,0,0,0,0,0,0,1
7318,The ride took fourteen hours.,0,0,0,1,0,0,0,1
7319,Vivian didn't mind it because she was well-prepared.,1,1,0,0,0,0,0,1
7320,The kids were stuffing their faces with candy and cookies.,1,1,0,0,0,0,0,1
7321,"An hour later, they were zooming around the house.",1,1,0,0,0,0,0,1
7322,They had so much energy from the sugar!,1,1,0,1,1,1,1,1
7323,They ran and ran until they finally collapsed.,0,0,0,0,0,0,0,0
7324,The decided to eat healthy foods the next day.,1,0,1,1,1,1,1,1
7325,My sister forgot to leave me with any spending money.,0,0,0,1,1,1,1,1
7326,I managed to get through the week without killing him or me.,1,0,0,1,0,0,1,0
7327,I went to a bar to celebrate my relative success.,1,0,0,0,0,0,0,1
7328,That's when I found out my husband had overdrawn your account.,0,0,1,1,1,1,1,0
7329,So they called an exterminator and he came out to take a look.,0,0,0,0,0,0,0,1
7330,They were taken care of eventually but it was a crazy site.,0,0,1,1,0,1,0,1
7331,One day the Dier family went on vacation to Las Vegas.,1,1,0,0,0,0,0,1
7332,Then they walked down the strip.,1,1,1,1,0,0,0,1
7333,Then they ate out at McDonald's.,1,0,0,0,0,0,0,1
7334,They had a fun day.,1,1,0,1,0,0,0,1
7335,Kris wasn't sure what her kids wanted for Christmas.,0,0,0,0,0,0,0,1
7336,"On some advice, she decided to be sneaky.",0,0,0,0,0,0,0,1
7337,She asked them to write a letter to Santa.,1,1,0,1,0,0,0,1
7338,Kris made mental notes on what was in the letters.,1,1,0,0,0,0,0,1
7339,She was happy to be able to get the kids what they wanted.,1,1,0,0,0,0,0,1
7340,The chef worked his helpers very hard.,1,1,1,0,0,1,1,1
7341,They served all their guests delicious food in a timely manner.,1,1,0,1,0,0,0,1
7342,They all felt good for a job well done.,1,1,0,1,0,0,0,1
7343,He was tasked with discerning humans from bots.,1,1,0,0,0,0,0,1
7344,He wrote a program that required humans to copy text from images.,1,1,0,0,0,0,0,1
7345,It was successful but greatly annoyed users.,1,1,1,1,0,0,0,1
7346,Olaf was satisfied with his work overall.,1,1,0,0,0,0,0,0
7347,The candle fell on the floor.,0,0,1,0,1,0,1,0
7348,The apartment began to go on fire.,0,0,1,1,1,0,0,1
7349,The people ran out to escape it.,0,0,1,1,1,1,1,1
7350,The whole building was consumed.,0,0,1,1,1,1,1,1
7351,I went to a party.,1,1,0,1,0,0,0,1
7352,My friends offered me cocaine.,0,0,1,1,0,1,1,1
7353,I told them they were stupid for using drugs.,0,0,1,1,0,1,1,0
7354,They got mad at me and kicked me out of the party.,0,0,0,0,1,1,1,0
7355,I didn't mind because I didn't want to be friends with drug users.,1,1,0,1,0,1,1,1
7356,Lucy had a new toy.,1,1,0,0,0,0,0,1
7357,It broke the boredom at her grandparents house.,1,1,0,0,0,0,0,0
7358,She played with it for 3 days straight.,1,1,0,0,0,0,0,1
7359,On the 4th day the toy brought no joy.,0,0,0,0,1,0,0,0
7360,By the 5th day the toy sat abandoned in box full of abandoned toys.,0,0,0,0,1,0,0,0
7361,Allan has ideas.,1,1,0,0,0,0,0,1
7362,He wanted to share those ideas with the world.,1,1,0,0,0,0,0,1
7363,"One day, he started a podcast.",1,1,0,0,0,0,0,1
7364,His ideas were heard by thousands.,1,1,0,1,0,0,0,1
7365,Alan decided he must have some really great ideas.,1,1,0,1,0,0,0,1
7366,Chris went to a restaurant in Mongolia.,1,1,0,0,0,0,0,1
7367,They had no vegetarian dishes.,0,0,0,1,1,1,1,0
7368,Chris was a vegetarian.,0,0,0,1,1,1,1,1
7369,He ordered just some grated carrot with vinegar.,0,0,0,1,1,0,0,0
7370,"Everyone else was full from their meal, but Chris remained hungry.",0,0,0,1,1,0,0,0
7371,James was busy at work.,1,0,1,1,1,1,1,1
7372,He had to prepare a big presentation tomorrow.,1,0,1,0,0,0,0,1
7373,James rushed to finish his PowerPoint.,0,0,1,0,0,0,0,1
7374,He was able to finish after working 3 hours overtime.,1,0,0,1,0,0,0,1
7375,His boss applauded James for his excellent work.,1,1,0,0,0,0,0,0
7376,Jake never worried about his phone's battery status.,1,1,0,0,0,0,0,0
7377,"Being unemployed, he was trying to find a good job.",1,0,1,1,0,0,0,1
7378,"While out with friends, his phone died, as usual.",0,0,1,0,1,1,1,1
7379,A potential employer called before Jeff bothered to charge his phone.,0,0,1,1,1,1,1,1
7380,Jeff now understands the value of keeping a charged phone.,0,1,0,0,1,1,0,0
7381,Allie got her list for school for textbooks.,1,1,0,0,0,0,0,1
7382,They were too expensive.,0,0,1,1,0,0,0,1
7383,So she went online to find cheap ones.,0,1,0,0,0,1,0,1
7384,She found a lot of books used for cheap.,1,1,0,1,0,0,0,1
7385,Allie ended up saving hundreds.,1,1,0,1,0,0,0,1
7386,"When Nancy received her exam, she panicked.",0,0,1,1,1,1,0,1
7387,"Since she studied for a different chapter, she barely knew anything.",0,0,1,1,1,1,1,1
7388,The professor noticed her and asked if everything was alright.,0,0,1,1,1,0,0,1
7389,"She shriveled up, saying that she doesn't know what to do.",0,0,1,1,1,0,1,1
7390,My professor allowed her to take it tomorrow when he talked to her.,1,1,0,1,0,0,0,1
7391,Joe was really hungry.,0,0,0,1,0,0,0,1
7392,He wanted some breakfast food.,0,0,0,0,0,0,0,1
7393,Unfortunately it was past 11 AM.,0,0,0,1,1,0,0,1
7394,Then Joe remembered some fast food places still served breakfast.,1,0,0,0,0,0,0,1
7395,He wound up eating pancakes for lunch.,1,0,0,0,0,0,0,0
7396,I got two tickets from the same policeman within two weeks.,0,0,1,1,1,1,1,0
7397,I was speeding when I was late to a class.,0,0,0,0,1,1,1,1
7398,A couple weeks later I was coming from my house.,0,0,1,0,0,0,1,1
7399,I didn't really know the speed limit.,0,0,1,1,1,1,0,0
7400,I was going over it though.,0,1,0,1,1,1,1,1
7401,Rita was excited to have the first color TV on the block.,1,1,0,0,0,0,0,1
7402,She enjoyed the envious tone of neighbors who came by to see it.,1,0,0,1,0,1,0,0
7403,"Soon, Rita's house became the magnet for watching TV.",1,0,0,0,0,0,0,0
7404,Rita got tired of serving snacks and cleaning up afterward.,0,0,0,1,1,1,1,0
7405,"When the neighbors stopped in, they found the color TV gone.",0,0,0,1,1,1,1,0
7406,She kept changing the radio station.,0,0,0,0,0,1,1,1
7407,Jake was annoyed by it.,0,0,0,0,0,1,1,0
7408,Jake asked his girlfriend to stop.,0,0,0,0,0,1,1,0
7409,She sounded upset but agreed to do so.,1,0,0,0,0,1,1,1
7410,I called the air duct cleaning service.,1,1,0,0,0,0,0,1
7411,They arrived promptly at noon.,1,0,0,1,0,0,0,1
7412,The cleaners cleaned all of my air ducts.,1,1,0,0,0,0,0,1
7413,The air in my house is now cleaner.,1,1,0,0,0,0,0,1
7414,Allie had been working for twelve hours straight.,1,1,0,0,0,0,0,1
7415,She was working at the store.,0,0,0,0,1,0,1,1
7416,She was on her feet all day.,0,0,0,0,0,0,0,0
7417,Allie got rather upset.,0,0,0,0,1,1,1,0
7418,She needed to take a short break.,0,0,0,1,1,1,1,1
7419,Danny went driving his parents car without their permission.,0,0,1,0,1,1,1,1
7420,"Driving back into the driveway, he hit the mailbox.",0,0,1,1,1,1,1,1
