,sentence,food,family,romance,indep,competition,approval,health,contact,serenity,rest,order,status,idealism,power,curiosity,honor,belonging,savings,tranquility
18588,Then someone threw her flowers and she felt elated.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
18589,Then someone threw her flowers and she felt elated.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18590,The economists decided they needed to help it.,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18591,The economists decided they needed to help it.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18592,The economists decided they needed to help it.,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
18593,They raised interest rates to boost the markets.,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
18594,They raised interest rates to boost the markets.,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1
18595,"I laid in bed, wanting to sleep in.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18596,"I laid in bed, wanting to sleep in.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18597,"I laid in bed, wanting to sleep in.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18598,My stomach was bothering me too much.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18599,My stomach was bothering me too much.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18600,I sat up partway using lots of pillows.,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18601,I sat up partway using lots of pillows.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18602,I sat up partway using lots of pillows.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18603,I fell asleep in that awkward position.,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
18604,I fell asleep in that awkward position.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18605,I fell asleep in that awkward position.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18606,Karl has worked for UPS his entire life.,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
18607,Karl has worked for UPS his entire life.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18608,Karl has worked for UPS his entire life.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18609,But this week UPS announced that all overtime will be approved!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18610,But this week UPS announced that all overtime will be approved!,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18611,Now Karl can work overtime which pays more every week!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18612,Now Karl can work overtime which pays more every week!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
18613,Now Karl can work overtime which pays more every week!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18614,I turned on the TV to listen to the most recent debate.,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
18615,I turned on the TV to listen to the most recent debate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18616,I turned on the TV to listen to the most recent debate.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18617,The candidates were going back and forth yelling at each other.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18618,The candidates were going back and forth yelling at each other.,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18619,I was confused as to what candidate was actually winning,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18620,I was confused as to what candidate was actually winning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18621,I was confused as to what candidate was actually winning,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
18622,I was confused as to what candidate was actually winning,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18623,"Unfortunately, it seemed like they were more interested in fighting.",0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
18624,"Unfortunately, it seemed like they were more interested in fighting.",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18625,"Unfortunately, it seemed like they were more interested in fighting.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18626,Dan spent his lunch money on gas to get to school.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18627,Dan spent his lunch money on gas to get to school.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
18628,Then Dan smelled something delicious coming from a classroom.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18629,Then Dan smelled something delicious coming from a classroom.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18630,He looked inside and saw the Home Ec class had baked pies.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18631,He looked inside and saw the Home Ec class had baked pies.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18632,He looked inside and saw the Home Ec class had baked pies.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18633,He looked inside and saw the Home Ec class had baked pies.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18634,He looked inside and saw the Home Ec class had baked pies.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18635,He looked inside and saw the Home Ec class had baked pies.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18636,Dan filled up by charming one of the students into sharing her pie.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18637,Dan filled up by charming one of the students into sharing her pie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18638,Dan filled up by charming one of the students into sharing her pie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18639,Dan filled up by charming one of the students into sharing her pie.,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18640,Dan filled up by charming one of the students into sharing her pie.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18641,"Shortly after taking a new medication, Adam began to feel unwell.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18642,"Shortly after taking a new medication, Adam began to feel unwell.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18643,"He looked for the information from the pharmacy, but couldn't find it.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18644,"He looked for the information from the pharmacy, but couldn't find it.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18645,"His throat was starting to swell, and alarmed, he called 911.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18646,"His throat was starting to swell, and alarmed, he called 911.",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
18647,"His throat was starting to swell, and alarmed, he called 911.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18648,"His throat was starting to swell, and alarmed, he called 911.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18649,"His throat was starting to swell, and alarmed, he called 911.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18650,"His throat was starting to swell, and alarmed, he called 911.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18651,"By then, Joe couldn't speak but only made panicked, rasping sounds.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18652,"By then, Joe couldn't speak but only made panicked, rasping sounds.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18653,"By then, Joe couldn't speak but only made panicked, rasping sounds.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18654,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
18655,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18656,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18657,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18658,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
18659,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18660,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18661,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18662,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18663,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18664,The dispatcher fortunately sent an emergency crew to help him in time.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18665,Stan was visiting his dad one weekend.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18666,Stan was visiting his dad one weekend.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18667,Stan was visiting his dad one weekend.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18668,Stan was visiting his dad one weekend.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18669,Stan was visiting his dad one weekend.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18670,Stan was visiting his dad one weekend.,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18671,Stan drove him to the hospital when he fell ill.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18672,Stan drove him to the hospital when he fell ill.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18673,Stan drove him to the hospital when he fell ill.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
18674,Stan drove him to the hospital when he fell ill.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18675,Stan drove him to the hospital when he fell ill.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18676,The doctors kept him overnight for tests and observation.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18677,The doctors kept him overnight for tests and observation.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18678,The doctors kept him overnight for tests and observation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18679,The doctors kept him overnight for tests and observation.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18680,The doctors kept him overnight for tests and observation.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18681,The doctors kept him overnight for tests and observation.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18682,Stan couldn't sleep because he was nervous with worry.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18683,Stan couldn't sleep because he was nervous with worry.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18684,Stan couldn't sleep because he was nervous with worry.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18685,Stan was relieved when the doctors said his dad would be okay.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18686,Stan was relieved when the doctors said his dad would be okay.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18687,Stan was relieved when the doctors said his dad would be okay.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18688,Stan was relieved when the doctors said his dad would be okay.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18689,Stan was relieved when the doctors said his dad would be okay.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18690,June was always top of her class.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
18691,June was always top of her class.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0
18692,June was always top of her class.,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18693,She didn't even have to study and she'd get A's in everything.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
18694,She didn't even have to study and she'd get A's in everything.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18695,Her parents were very proud but June craved for a B.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18696,Her parents were very proud but June craved for a B.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18697,Anything to make her feel like she wasn't perfect.,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18698,Anything to make her feel like she wasn't perfect.,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
18699,"So on her next test, she failed a question, got a B and was happy.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18700,"So on her next test, she failed a question, got a B and was happy.",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18701,Sean would beat his wife every day.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18702,Sean would beat his wife every day.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18703,Sean would beat his wife every day.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18704,Sean would beat his wife every day.,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
18705,Sean would beat his wife every day.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18706,Sean would beat his wife every day.,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
18707,He called the cops.,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
18708,He called the cops.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18709,He called the cops.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18710,The cops arrested Sean and he was found guilty.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18711,The cops arrested Sean and he was found guilty.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18712,His wife celebrated!,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18713,His wife celebrated!,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18714,His wife celebrated!,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18715,Jenny pushed the stroller up the stairs while watching the apes.,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18716,Jenny pushed the stroller up the stairs while watching the apes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18717,Jenny pushed the stroller up the stairs while watching the apes.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
18718,Jenny pushed the stroller up the stairs while watching the apes.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18719,Jenny pushed the stroller up the stairs while watching the apes.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18720,The baby was passed seamlessly between 3 people.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18721,The baby was passed seamlessly between 3 people.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18722,The baby settled in Chad's lap at the bottom of the stairs.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18723,The baby settled in Chad's lap at the bottom of the stairs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18724,The baby settled in Chad's lap at the bottom of the stairs.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18725,The baby settled in Chad's lap at the bottom of the stairs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18726,The baby settled in Chad's lap at the bottom of the stairs.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18727,The baby settled in Chad's lap at the bottom of the stairs.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18728,Sam is a comedian.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18729,Sam is a comedian.,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18730,Sam is a comedian.,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18731,He was selected for a nationwide comedy tour.,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
18732,He was selected for a nationwide comedy tour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18733,He was selected for a nationwide comedy tour.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18734,"On the road, his colleagues realized that he is a slob to live with.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18735,"On the road, his colleagues realized that he is a slob to live with.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18736,"On the road, his colleagues realized that he is a slob to live with.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18737,"They tried bribing him, but Sam just wouldn't clean up after himself.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18738,"They tried bribing him, but Sam just wouldn't clean up after himself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18739,"They tried bribing him, but Sam just wouldn't clean up after himself.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
18740,"They tried bribing him, but Sam just wouldn't clean up after himself.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18741,"They tried bribing him, but Sam just wouldn't clean up after himself.",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18742,"After Sam refused to clean, they kicked him off of the tour.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18743,"After Sam refused to clean, they kicked him off of the tour.",0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18744,"After Sam refused to clean, they kicked him off of the tour.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18745,"After Sam refused to clean, they kicked him off of the tour.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18746,"After Sam refused to clean, they kicked him off of the tour.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18747,"After Sam refused to clean, they kicked him off of the tour.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18748,Last week I bought a new keyboard for my iPad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18749,Last week I bought a new keyboard for my iPad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18750,Last week I bought a new keyboard for my iPad.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18751,It was backlit and I thought it was perfect.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
18752,It was backlit and I thought it was perfect.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18753,It was backlit and I thought it was perfect.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18754,However to my surprise when I got it I never used it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18755,However to my surprise when I got it I never used it.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18756,I just started using my virtual keyboard.,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18757,I just started using my virtual keyboard.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18758,I just started using my virtual keyboard.,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
18759,Henry went to dinner at his friend's house one night.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18760,Henry went to dinner at his friend's house one night.,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
18761,Henry went to dinner at his friend's house one night.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18762,Henry went to dinner at his friend's house one night.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18763,Henry went to dinner at his friend's house one night.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18764,"Henry started eating, but he saw that everyone was saying grace.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18765,"Henry started eating, but he saw that everyone was saying grace.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18766,"Henry started eating, but he saw that everyone was saying grace.",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18767,"Henry started eating, but he saw that everyone was saying grace.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18768,"Henry started eating, but he saw that everyone was saying grace.",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
18769,He felt awkward that he was the only one eating.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18770,He felt awkward that he was the only one eating.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18771,He felt awkward that he was the only one eating.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18772,He put his pizza back on his plate and bowed his head.,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18773,He put his pizza back on his plate and bowed his head.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18774,He put his pizza back on his plate and bowed his head.,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18775,Rico never learned how to tie a knot in a necktie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18776,Rico never learned how to tie a knot in a necktie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18777,Rico never learned how to tie a knot in a necktie.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
18778,Now Rico is graduating from college and he needs to find a job.,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
18779,Now Rico is graduating from college and he needs to find a job.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18780,Rico asks his father for a lesson in how to tie a necktie.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18781,Rico asks his father for a lesson in how to tie a necktie.,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
18782,Rico asks his father for a lesson in how to tie a necktie.,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18783,Rico asks his father for a lesson in how to tie a necktie.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18784,Rico asks his father for a lesson in how to tie a necktie.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18785,"At first Rico finds it confusing, but with practice he learns.",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
18786,"At first Rico finds it confusing, but with practice he learns.",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
18787,Rico is happy he asked his father for help tying a knot in a necktie.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18788,Rico is happy he asked his father for help tying a knot in a necktie.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18789,Rico is happy he asked his father for help tying a knot in a necktie.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18790,Rico is happy he asked his father for help tying a knot in a necktie.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18791,Rico is happy he asked his father for help tying a knot in a necktie.,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18792,"After trash was picked up, I saw an extra empty garbage can outside.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18793,"After trash was picked up, I saw an extra empty garbage can outside.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18794,"After trash was picked up, I saw an extra empty garbage can outside.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18795,"I asked my next door neighbor if it was hers, but she said no.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
18796,"I asked my next door neighbor if it was hers, but she said no.",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
18797,Then I asked my new neighbor across the street if it was his.,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
18798,Then I asked my new neighbor across the street if it was his.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18799,He didn't know if they were going to take his garbage can.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18800,He didn't know if they were going to take his garbage can.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18801,He didn't know if they were going to take his garbage can.,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
18802,"So he had put it beside mine, and it got picked up all right.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18803,"So he had put it beside mine, and it got picked up all right.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18804,"So he had put it beside mine, and it got picked up all right.",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
18805,"So he had put it beside mine, and it got picked up all right.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18806,"So he had put it beside mine, and it got picked up all right.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18807,John watched a Food Network show on making guacamole.,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18808,John watched a Food Network show on making guacamole.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18809,John watched a Food Network show on making guacamole.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18810,John watched a Food Network show on making guacamole.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18811,John watched a Food Network show on making guacamole.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18812,John watched a Food Network show on making guacamole.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18813,He made some while studying the show carefully.,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18814,He made some while studying the show carefully.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18815,John then invited some friends over to taste it.,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18816,John then invited some friends over to taste it.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
