,sentence,joy,trust,fear,surprise,sadness,disgust,anger,anticipation
4326,Terry was running out of food in his apartment.,0,0,1,1,1,1,1,1
4327,All he had left was some stray vegetables and some pasta.,1,0,0,0,0,0,0,0
4328,The choice of his meal was obvious.,1,1,0,1,0,0,0,1
4329,He combined all of the remaining vegetables into a pasta sauce.,1,0,0,1,0,0,0,0
4330,Gina was making cookies she bought in a tube.,1,1,0,1,0,0,0,1
4331,She couldn't believe how easy it was.,1,0,0,1,0,0,0,0
4332,There was no mixing and measuring of ingredients.,1,0,0,1,0,0,0,1
4333,There was very little to clean up afterwards.,1,1,0,1,0,0,0,0
4334,Todd slid off the snowy highway into a field.,0,0,1,1,1,1,1,0
4335,He locked his keys in the car when he got out to look.,1,1,0,1,1,0,1,1
4336,He was able to walk to a house and call a tow truck.,1,0,0,0,0,0,0,0
4337,The tow truck driver was able unlock the car.,0,0,0,1,0,0,0,1
4338,I went to the store to buy some tape and flour.,1,1,0,1,0,0,0,0
4339,There was a sale on sugar so I bought that too.,1,0,0,0,0,0,0,1
4340,"Holding the tape, flour and sugar was tricky so I got a basket.",1,1,0,0,0,0,0,1
4341,I brought the basket to the cashier.,1,1,0,1,0,0,0,1
4342,Barry recently took a trip to Jamaica.,1,1,0,1,0,0,0,1
4343,Barry was amazed at the clarity of the ocean.,1,1,0,1,0,0,0,0
4344,"As Barry was swimming, he noticed a school of fish.",1,1,0,1,0,0,0,1
4345,"As Barry was going to look at them, he noticed them jumping.",1,0,1,1,0,0,0,1
4346,Mark had a report due on tigers for school.,1,1,0,0,0,0,0,1
4347,He spent all week doing research on tigers.,1,1,0,0,0,0,0,1
4348,Mark really enjoyed looking at pictures of tigers.,1,0,0,1,0,0,0,0
4349,He also enjoyed all the books he got to read about tigers.,1,1,0,0,0,0,0,1
4350,Michael had tourettes.,0,0,1,0,1,0,1,0
4351,"Not the yell curse words tourrettes, just the twitchy type.",0,0,1,0,1,1,1,0
4352,"The biggest problem besides all his cup needing lids, was tying shoes.",0,0,0,0,1,1,1,0
4353,He was 24 and still couldn't tie his shoe due to his hands twitching.,1,1,0,0,0,0,0,0
4354,John didn't have money for the rent.,0,0,1,1,1,1,1,1
4355,He needed to find a job quickly.,1,1,0,1,0,0,0,1
4356,John started working at a restaurant.,1,1,1,0,1,0,0,1
4357,He worked every day for three weeks.,1,1,1,0,1,0,0,1
4358,I initially thought that it was more than enough to buy supplies.,0,0,1,1,1,0,0,1
4359,"However, my thoughts changed during the first week of school.",1,0,0,1,0,0,0,0
4360,My savings was $100 dollars.,0,0,1,1,1,0,0,0
4361,Jill wanted to make her daughter's birthday special.,1,1,0,0,0,0,0,1
4362,She decided to throw a big party.,1,1,0,1,0,0,0,1
4363,She got lots of food and decorations.,1,1,0,0,0,0,0,1
4364,Jill even decided to hire a clown.,1,1,0,1,0,0,0,0
4365,"He loves helping people, but loves his paycheck more.",0,0,0,0,0,0,0,0
4366,Nathan neglects his duties to spend all his money.,0,0,1,1,1,1,1,0
4367,Nathan ends up in massive debt.,0,0,1,1,1,1,1,0
4368,I was at the gym running on a treadmill.,1,1,0,0,0,0,0,0
4369,I looked to my left and saw a woman who was also running.,1,0,0,0,0,0,0,0
4370,"While she ran she was listening very loudly to music, and dancing.",0,1,1,1,1,1,1,1
4371,"I was so shocked, I stopped running immediately and just stared.",0,0,1,1,0,1,1,1
4372,Baxter has always wanted to finish read a science fiction novel.,0,0,0,0,0,0,0,1
4373,He walks down to the local library to see if they have a good one.,1,1,0,0,0,0,0,1
4374,His librarian recommends a terrific novel about aliens and planets.,1,1,0,1,0,0,0,0
4375,Baxter loves the book so much he finishes it in two days.,1,1,0,1,0,0,0,1
4376,Martin heard a noise.,0,0,1,1,0,0,0,0
4377,He looked up to see a man in a clown mask standing at her window.,0,0,1,1,0,0,0,1
4378,He screamed and ran upstairs.,0,0,1,1,0,0,0,1
4379,He called the police.,0,0,1,0,1,0,1,1
4380,Tom was on his way to work.,0,0,1,0,0,0,0,0
4381,It had been raining heavily.,0,0,1,1,1,0,1,1
4382,The road was flooded and impassible.,0,0,1,0,0,0,1,1
4383,Tom turned around and drove home.,0,0,1,1,0,0,0,1
4384,Tom bought a gift card to a fancy restaurant.,1,1,0,1,0,0,0,1
4385,He called his girlfriend and offered to take her out tonight.,0,0,1,1,1,0,1,0
4386,"Since she had plans, she refused to go.",0,0,1,1,1,1,1,1
4387,Tom became extremely frustrated.,1,1,0,1,0,0,0,0
4388,Yesterday was Lauren's Birthday.,1,0,0,1,0,0,0,0
4389,Her mother decided to surprise her with her favorite cake.,1,0,0,1,0,0,0,1
4390,Lauren loves lemon cake.,1,1,0,0,0,0,0,1
4391,Lauren's mother even decorated the cake with candles.,1,1,0,0,0,0,0,0
4392,Jenny knows her grandmother is becoming very sick.,1,1,1,1,1,1,1,1
4393,She decides that a visit may make her grandmother feel better.,1,1,1,0,1,0,0,1
4394,Jenny boards the train for a long trip to her grandmother's house.,1,1,0,1,0,0,0,1
4395,"When Jenny arrives, her grandmother is very happy to see her.",1,1,0,0,0,0,0,1
4396,Ryan was the point guard on his school basketball team.,1,1,0,1,0,0,0,1
4397,His team was good enough to make the finals game.,1,1,1,1,0,0,0,1
4398,The game was tied with 3 seconds on the clock.,1,1,0,1,0,0,0,1
4399,Ryan caught the ball on the inbound pass.,1,1,0,1,0,0,0,1
4400,Kay decided to make pancakes for her family.,1,1,0,1,0,0,0,1
4401,She put all the ingredients together and got to work.,1,1,0,1,0,0,0,1
4402,Each pancake turned out light and fluffy and golden-brown.,0,0,0,1,0,1,0,1
4403,"However, when she took a bite, she realized they tasted awful!",0,0,1,1,1,1,1,0
4404,Julia was excited to celebrate all of her traditions.,0,0,0,1,1,1,1,1
4405,"Then, she realized that she was out of butter and eggs.",0,0,0,1,1,1,0,0
4406,One day his mom noticed that his shoes were too small for his feet.,1,1,0,1,0,0,0,1
4407,She took him to the mall to get new shoes.,1,0,0,1,0,0,0,1
4408,Chad tried on many shoes before he found the perfect pair.,1,1,0,1,0,0,0,1
4409,Betsy was enjoying her ice cream.,0,0,1,1,1,1,1,1
4410,She did not notice a wasp landed on the side of it.,0,0,1,1,1,1,1,0
4411,"As she licked the ice cream, the wasp stinger her tongue.",0,0,1,1,1,1,0,1
4412,All her neck was getting swollen.,0,0,1,1,1,1,0,1
4413,"It was Jane's birthday, but she was so depressed.",0,0,0,0,1,0,0,0
4414,"She had moved to a new town, and had no one to celebrate with.",0,0,1,0,1,1,1,0
4415,Jane wondered if she had made a mistake moving away from her friends.,0,0,1,0,1,0,0,1
4416,She worried she wouldn't be able to make new friends.,1,1,0,1,0,0,0,0
4417,"David really liked Julie, a girl in his Algebra class.",1,0,0,0,0,0,0,1
4418,David spent all night writing a poem about Julie.,1,1,0,1,0,0,0,1
4419,David's poem was found and someone showed it to Julie.,0,0,1,1,1,0,0,1
4420,David was sure that Julie would think he was a dork.,1,1,0,1,0,0,0,1
4421,It smelled very strong.,0,0,1,1,1,1,1,0
4422,When I got to school people were coughing.,0,0,0,1,1,1,1,0
4423,My teacher said go wash it off.,0,0,0,1,1,1,1,0
4424,She told him that he just loved Alabama.,1,0,0,0,0,0,0,0
4425,"Tom found this a bit odd but nonetheless, bought him an Alabama cd.",1,1,0,1,0,0,0,1
4426,The gifts were opened and Tom noticed they were all Roll Tide themed.,0,0,0,1,1,0,0,0
4427,She needed to use a calculator for everything she did.,1,1,0,0,0,0,0,1
4428,She bought a fancy calculator and used it on her math test.,1,1,0,1,0,0,0,1
4429,She got an A+!,1,1,0,1,0,0,0,1
4430,Allie tried to straighten her hair for the first time.,0,0,1,1,0,0,0,1
4431,She did not know how it would look.,1,1,1,1,0,0,1,1
4432,So she got the iron out and started working.,1,1,0,0,0,0,0,0
4433,It looked fabulous.,1,0,0,1,0,0,0,1
4434,Emily and her friends went out dancing.,1,1,0,1,0,0,0,1
4435,They stayed out until 3 am.,1,1,0,1,0,0,0,1
4436,They hit five different clubs and had a lot of drinks.,1,1,0,0,0,0,0,0
4437,They returned to Emily's apartment and all crashed on her bed.,1,0,0,0,0,0,0,0
4438,Him and his wife took several pictures.,0,0,1,1,1,0,1,0
4439,Unfortunately Tom lost the memory card.,1,0,1,1,0,0,0,1
4440,Someone else found it and posted it online.,1,1,0,1,0,0,0,1
4441,Morgan enjoyed long walks on the beach.,1,1,0,0,0,0,0,1
4442,She and her boyfriend decided to go for a long walk.,0,0,1,1,0,0,0,1
4443,"After walking for over a mile, something happened.",1,1,0,0,0,0,0,1
4444,Morgan decided to propose to her boyfriend.,0,1,0,1,1,0,0,1
4445,Cullen and Jay had a bet on a football game.,1,0,0,0,0,0,0,1
4446,They watched together as Jay's team took the lead.,1,1,0,1,0,0,0,1
4447,"For the entire game, Jay's team dominated.",1,0,0,0,1,0,0,1
4448,Cullen was expecting to lose.,1,0,0,1,0,0,0,0
4449,"All of a sudden, she couldn't control the cursor.",0,0,1,1,0,0,0,0
4450,It began to move on its own.,0,0,1,1,1,1,1,1
4451,"In addition, several applications opened up.",0,0,1,1,0,0,1,1
4452,The Cox family was preparing for it all.,1,1,0,1,0,0,0,1
4453,"Baking, present wrapping, and more was all getting done.",1,1,0,0,0,0,0,1
4454,They all had a great time visiting relatives.,1,1,0,0,0,0,0,1
4455,I was going to get my girlfriend some flowers.,1,0,0,0,0,0,0,1
4456,I saw a great assortment in the store window.,0,0,0,1,1,0,1,0
4457,Unfortunately it was 80 dollars.,1,1,0,1,0,0,0,1
4458,I picked some flowers from the garden by the store.,1,1,0,0,0,0,0,0
4459,Jodi watched a horror movie.,1,1,1,1,1,1,0,1
4460,She was terrified watching the film.,0,0,1,1,1,1,0,1
4461,Jodi was almost too scared to go to bed.,0,0,1,0,1,1,0,1
4462,She had to sleep with the light on!,0,0,1,0,0,1,0,0
4463,"It came from a local bakery, and was very soft.",0,0,0,1,0,1,1,0
4464,"Today, three days later, she found mold on the bread.",0,0,0,1,1,1,0,0
4465,I said the heat wave probably contributed to the quick growth.,0,0,0,1,0,1,1,0
4466,Timmy just got a new coffee maker in the mail.,1,1,0,0,0,0,0,1
4467,He brewed a cup of his favorite coffee.,1,1,0,1,0,0,0,1
4468,He drank the entire cup.,0,0,1,1,0,0,0,1
4469,Afterwards Timmy started to sweat profusely.,0,0,1,1,0,0,0,1
4470,I researched her background to see where she stands on the issues.,1,1,0,1,0,0,1,1
4471,I rather liked her progressive agenda.,1,1,0,0,0,0,0,1
4472,I decided I want to vote for a woman for US president.,1,1,0,0,0,0,0,1
4473,I just played three games with my friend Steve.,1,0,0,0,1,0,1,0
4474,I won tied the first game and lost the second.,1,1,0,1,1,1,1,1
4475,Then I won two games in a row.,0,0,0,1,0,1,1,0
4476,Steve said his roommate was noisy and stopped playing.,1,1,0,0,0,0,0,1
4477,Sam thinks tv is bad for his kids.,0,0,0,1,1,0,1,0
4478,One day in 2004 the kids were fighting over the tv.,0,0,1,0,0,1,1,0
4479,Sam throw the tv out into a snowbank.,1,1,0,0,1,0,1,0
4480,Julian was afraid of storms.,0,0,1,1,1,1,0,1
4481,One night he woke up because he heard thunder.,0,0,1,1,1,0,0,1
4482,Julian got very scared and could not sleep.,0,0,1,1,0,0,0,1
4483,His mom came into his room to check on him.,1,1,1,0,0,0,0,0
4484,She did the dishes.,1,0,0,1,0,0,0,0
4485,She took out the trash.,1,1,0,0,0,0,0,1
4486,Finally she was done enough to go outside.,0,0,0,1,1,0,1,0
4487,Kinsey wished she had more money.,0,0,1,0,1,1,1,1
4488,"She had a job, but it didn't pay very much.",0,0,1,0,1,0,1,0
4489,She decided to look for a second job.,1,0,0,0,0,0,0,1
4490,"Eventually, she found a second job at a grocery store.",1,1,0,1,1,0,1,1
4491,Roy rolled the best dough out of everyone he knew.,1,1,0,0,0,0,0,1
4492,He would bring his rolls to picnics around the neighborhood.,1,1,0,1,0,0,0,1
4493,"One day, a businessman joined his group during a picnic.",1,1,0,1,0,0,0,1
4494,He had one taste of Roy's rolls and offered him a deal!,1,1,0,0,0,0,0,0
4495,Dexter and his baby brother Jason couldn't believe their eyes.,1,1,0,1,0,0,0,1
4496,"There it was, just sitting underneath the Christmas tree.",1,0,0,1,0,0,0,1
4497,It was a brand new trampoline!,1,1,0,1,0,0,0,1
4498,Their father put all the pieces together and finally it was time.,1,1,0,1,0,0,0,1
4499,I agonized over what sized u-haul to rent.,0,0,0,0,0,0,0,1
4500,It was a good forty bucks more for the longer one.,0,0,1,0,0,0,0,1
4501,I also thought it'd be way harder to drive.,0,0,1,1,1,1,1,1
4502,After a lot of measuring and frustration I gave up.,1,1,0,1,0,0,0,1
4503,Gale showed her brother a picture she had taken of herself last week.,1,1,0,0,0,0,0,0
4504,She thought it was very flattering.,0,0,0,1,1,1,1,0
4505,Her brother laughed insultingly at the picture.,1,0,0,1,1,0,0,0
4506,He told her she looked just like their mother in it.,0,0,1,1,1,1,1,1
4507,Jane was afraid of the dark.,1,1,1,0,0,0,0,1
4508,Her parents left the hall light on her at night.,1,1,1,0,0,0,0,0
4509,Then when she turned six they got her a night light.,0,1,1,0,0,0,0,1
4510,"It was much dimmer, but Jane accepted it.",1,1,0,1,0,0,0,1
4511,Ramona loves history.,1,1,0,0,0,0,0,1
4512,She did well in all of her history classes is high school.,1,1,0,0,0,0,0,1
4513,She decided to major in history in college.,1,1,0,1,0,0,0,1
4514,Ramona decided to travel to write a history book.,1,1,0,1,0,0,0,0
4515,Seth had always wanted to get married.,0,0,1,1,1,0,0,1
4516,"However, he worried that he would never fall in love.",1,1,0,0,0,0,0,0
4517,Eventually he met a nice woman who he liked very much.,1,1,0,1,0,0,0,1
4518,They decided to get married.,1,1,0,0,0,0,0,1
4519,Davis decided that he needed to become more active.,0,0,1,1,1,1,0,1
4520,He had become increasingly fat in his old age.,1,1,0,0,0,0,0,1
4521,One day Davis decided to take a long walk in his local park.,1,0,0,0,0,0,0,0
4522,It felt good to finally live a more active lifestyle.,1,1,0,1,0,0,0,1
4523,Timmy was struggling in math.,0,0,1,0,1,0,0,1
4524,He needed to pull a B on his test in order to pass his class.,0,0,1,1,0,0,0,1
4525,He studied for hours on end.,1,1,0,0,0,0,0,1
4526,He felt prepared on the day of the exam.,1,1,0,1,0,0,0,0
4527,My grandma made a giant batch of oatmeal every morning.,1,1,0,0,0,0,0,1
4528,She stirred it in a large metal bowl.,1,0,0,0,1,0,0,1
4529,She poured the oatmeal into dog dishes.,1,1,0,0,0,0,0,1
4530,I was looking at my attic one day.,1,0,0,1,0,0,0,1
4531,It looked like it would make a good clubhouse.,1,1,0,0,0,0,0,1
4532,I put a couch and a tv up there.,1,1,0,0,0,0,0,1
4533,My friends and I had fun in our new clubhouse.,0,0,1,1,0,1,0,1
4534,Sandra was sitting on her new porch.,1,1,0,0,0,0,0,1
4535,She'd just built her new house and it was her favorite feature.,1,0,0,0,0,0,0,1
4536,She sat out front and waved when people walked by.,1,1,0,0,0,0,0,0
4537,She got to know all her new neighbors.,1,1,0,0,0,0,0,0
4538,Dan loved collecting stamps.,1,1,0,0,0,0,0,1
4539,Dan decided he would take his stamps to be appraised.,0,0,1,0,0,0,0,1
4540,"During the appraisal, Dan became nervous about the process.",1,1,0,1,0,0,0,1
4541,"After the appraisal, Dan got the greatest news ever.",1,0,0,1,0,0,0,1
4542,Stacey wanted a new tattoo.,0,0,1,1,1,1,1,0
4543,She begged her parents for one but they said no.,1,0,0,1,0,0,0,1
4544,But she decided to get one anyway.,0,0,1,1,1,1,1,0
4545,When she got it though she regretted it.,0,1,0,1,1,1,0,0
4546,She hated watching advertisements in the show.,1,1,0,0,0,0,0,1
4547,She purchased a premium account on the website.,1,0,0,1,0,0,0,0
4548,She was happy she did not get ads anymore.,1,0,0,0,0,0,0,1
4549,Terrell considered himself to be a good thief.,0,1,0,1,0,0,0,1
4550,He could get what he wanted from stores like Wal-Mart and not pay.,1,1,1,1,1,1,1,1
4551,He'd take his daughter along and she would watch him steal.,0,0,1,1,1,1,0,0
4552,One day he caught her stealing a pack of gum from a store.,0,0,1,1,0,1,0,1
4553,It was a wooden frame.,1,1,1,1,0,0,0,1
4554,It had springs.,0,0,1,0,0,0,0,1
4555,Denis was helping calm his daughter's nerve.,0,1,1,0,1,1,1,1
4556,She doesn't like going to the doctor.,1,1,0,0,0,0,0,1
4557,Denis promised his daughter that she was the bravest kid.,1,1,0,1,0,0,0,1
4558,"When she came out, she had a triumphant grin.",1,1,0,1,0,0,0,1
4559,Sabrina wants to be internet famous.,1,1,1,0,0,0,0,1
4560,She films herself and puts it on the internet daily.,1,1,0,1,0,0,0,1
4561,"One day, she discovered she had become very popular.",1,0,1,1,1,0,0,1
4562,She could no longer go to the store without being recognized.,0,0,1,1,1,1,1,1
4563,Brock loves cars.,1,1,0,0,0,0,0,0
4564,He fixes his friends cars when they have problems.,1,1,0,0,0,0,0,0
4565,All of his friends agree that he is great with cars.,1,1,1,0,0,0,0,1
4566,Brock decided to start an auto repair business.,1,1,0,0,0,0,0,1
4567,My brother bought a salamander from the pet store.,1,0,0,1,0,0,0,1
4568,We were playing with it in his bedroom.,1,1,0,1,0,0,0,1
4569,We filled the moat of his castle greyskull up with water.,1,1,0,0,0,0,0,1
4570,We put the salamander in the water.,0,0,0,1,1,0,0,0
4571,Brad robbed a bank with a gun.,0,0,1,1,0,0,0,1
4572,He fled with the money quickly.,0,0,1,1,1,1,1,1
4573,But he had accidentally left fingerprints on the door!,0,0,1,1,1,1,1,1
4574,The police scanned the prints and tracked him down.,1,1,1,1,1,0,0,1
4575,Vinny's hair was getting too long.,1,1,0,0,0,0,0,1
4576,His mom made an appointment with the barber for next week.,0,0,0,0,0,0,1,1
4577,They went in to the barber and had to wait for 10 minutes.,1,1,0,1,0,0,0,1
4578,Kelsey packed a lunch for the field trip.,0,0,0,0,1,1,1,0
4579,"When they got to the museum, she realized she forgot her drink.",0,1,0,1,1,0,0,1
4580,Kelsey asked her friend if she had a drink.,1,1,0,1,0,0,0,1
4581,Her friend had brought extras.,1,1,0,1,0,0,0,1
4582,We put it in the garage sometimes.,0,0,0,0,0,1,1,0
4583,My step dad threw it away.,0,0,1,1,1,0,0,0
4584,Lori and several others expressed outrage at the idea.,0,0,1,1,0,1,1,0
4585,Lori's teacher said anyone who refused would fail the class.,0,0,0,0,1,1,1,0
4586,Lori considered the importance of grades versus principles.,0,0,1,1,0,1,1,1
4587,John wanted to play something new and different.,1,1,0,0,0,0,0,1
4588,A worker recommended a game to him.,1,1,0,1,0,0,0,1
4589,John bought it and tried it out.,0,0,0,1,1,0,0,0
4590,He played it for a few hours but never got into it.,0,0,0,1,0,0,0,0
4591,Jim was walking home from the bar late at night.,0,0,1,1,0,0,0,1
4592,Suddenly a strange man approached him.,0,0,1,1,1,1,1,1
4593,The man demanded all of Jim's money.,0,0,1,1,0,0,0,0
4594,"Jim, terrified, handed over his wallet.",0,0,1,1,1,1,1,1
4595,Amber was excited for her upcoming high school prom,0,0,0,0,1,0,0,0
